"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
BodyPart,280808,arm,280808,NNS,280808,"Mennell-CA.eaf"
Process,281705,set_down,281705,VBZ,281705,"Mennell-CA.eaf"
-,282303,coffee,282303,NN,282303,"Mennell-CA.eaf"
Time,282602,then,282602,RB,282602,"Mennell-CA.eaf"
BodyMotion,282901,clap,282901,VBZ,282901,"Mennell-CA.eaf"
BodyPart,283499,hand,283499,NNS,283499,"Mennell-CA.eaf"
-,283798,impatiently,283798,RB,283798,"Mennell-CA.eaf"
Touching,284695,grab,284695,VBZ,284695,"Mennell-CA.eaf"
A-SubjectiveAssessment,285293,smart,285293,JJ,285293,"Mennell-CA.eaf"
Object,285592,phone,285592,NN,285592,"Mennell-CA.eaf"
ALocationPositionalAttribute,286489,back,286489,JJ,286489,"Mennell-CA.eaf"
Clothing,286788,pocket,286788,NN,286788,"Mennell-CA.eaf"
Touching,290048,scroll,290048,VBZ,290048,"Mennell-CA.eaf"
-,290642,contact,290642,NNS,290642,"Mennell-CA.eaf"
Time,294970,then,294970,RB,294970,"Mennell-CA.eaf"
Process,295440,settle,295440,VBG,295440,"Mennell-CA.eaf"
Human,296145,craig_anderson,296145,NNP,296145,"Mennell-CA.eaf"
Process,297085,make,297085,VBZ,297085,"Mennell-CA.eaf"
-,297555,call,297555,NN,297555,"Mennell-CA.eaf"
Seeing,330456,squint,330456,VBZ,330456,"Mennell-CA.eaf"
Location,331044,sky,331044,NN,331044,"Mennell-CA.eaf"
Seeing,380990,squint,380990,VBZ,380990,"Mennell-CA.eaf"
-,381280,upwards,381280,RB,381280,"Mennell-CA.eaf"
Time,381570,again,381570,RB,381570,"Mennell-CA.eaf"
Putting,397390,leave,397390,VBG,397390,"Mennell-CA.eaf"
-,397970,coffee,397970,NN,397970,"Mennell-CA.eaf"
Object,398840,bench,398840,NN,398840,"Mennell-CA.eaf"
IntentionalPsychologicalProcess,399420,scan,399420,VBZ,399420,"Mennell-CA.eaf"
Location,400000,sky,400000,NN,400000,"Mennell-CA.eaf"
Motion,400580,head_off,400580,VBG,400580,"Mennell-CA.eaf"
-,401450,gravel,401450,NN,401450,"Mennell-CA.eaf"
Location,401740,path,401740,NN,401740,"Mennell-CA.eaf"
Location,412560,elsewhere,412560,RB,412560,"Mennell-CA.eaf"
Human,413072,girl,413072,NN,413072,"Mennell-CA.eaf"
A-SubjectiveAssessment,413840,early,413840,JJ,413840,"Mennell-CA.eaf"
-,414096,twentie,414096,NNS,414096,"Mennell-CA.eaf"
A-SubjectiveAssessment,414608,thick,414608,JJ,414608,"Mennell-CA.eaf"
A-SubjectiveAssessment,414864,curly,414864,JJ,414864,"Mennell-CA.eaf"
A-ColorAttribute,415120,red,415120,JJ,415120,"Mennell-CA.eaf"
BodyPart,415376,hair,415376,NN,415376,"Mennell-CA.eaf"
BodyMotion,415632,sit,415632,VBZ,415632,"Mennell-CA.eaf"
Object,416400,laptop,416400,NN,416400,"Mennell-CA.eaf"
FilmLanguage,417168,title,417168,NN,417168,"Mennell-CA.eaf"
Communication,417424,read,417424,VBZ,417424,"Mennell-CA.eaf"
Human,418192,jess,418192,NNP,418192,"Mennell-CA.eaf"
Human,418960,student,418960,NN,418960,"Mennell-CA.eaf"
IntentionalPsychologicalProcess,426742,search,426742,VBZ,426742,"Mennell-CA.eaf"
Object,427408,phone,427408,NN,427408,"Mennell-CA.eaf"
-,428074,pile,428074,NN,428074,"Mennell-CA.eaf"
Object,428518,paper,428518,NNS,428518,"Mennell-CA.eaf"
Object,429184,desk,429184,NN,429184,"Mennell-CA.eaf"
Process,493220,hang_up,493220,VBG,493220,"Mennell-CA.eaf"
IntentionalPsychologicalProcess,493864,survey,493864,VBZ,493864,"Mennell-CA.eaf"
Location,494508,room,494508,NN,494508,"Mennell-CA.eaf"
Motion,506360,hear,506360,VBG,506360,"Mennell-CA.eaf"
RadiatingSound,506928,noise,506928,NN,506928,"Mennell-CA.eaf"
Time,507212,again,507212,RB,507212,"Mennell-CA.eaf"
PositionalAttribute,507780,stand,507780,VBZ,507780,"Mennell-CA.eaf"
Time,511550,later,511550,RB,511550,"Mennell-CA.eaf"
Location,511777,outside,511777,RB,511777,"Mennell-CA.eaf"
Dressing,512458,wear,512458,VBZ,512458,"Mennell-CA.eaf"
Clothing,512912,jacket,512912,NN,512912,"Mennell-CA.eaf"
Clothing,513366,scarf,513366,NN,513366,"Mennell-CA.eaf"
Walking,518235,hike_up,518235,VBZ,518235,"Mennell-CA.eaf"
A-SubjectiveAssessment,518905,overgrown,518905,JJ,518905,"Mennell-CA.eaf"
A-Vegetable,519240,grassy,519240,JJ,519240,"Mennell-CA.eaf"
Location,519575,slope,519575,NN,519575,"Mennell-CA.eaf"
BodyPart,525048,head,525048,NN,525048,"Mennell-CA.eaf"
BodyMotion,525316,turn,525316,VBZ,525316,"Mennell-CA.eaf"
-,525584,sharply,525584,RB,525584,"Mennell-CA.eaf"
RadiatingSound,526388,sound,526388,NN,526388,"Mennell-CA.eaf"
Walking,527192,rushe_off,527192,VBZ,527192,"Mennell-CA.eaf"
A-SubjectiveAssessment,527996,tall,527996,JJ,527996,"Mennell-CA.eaf"
Vegetable,528264,grasse,528264,NNS,528264,"Mennell-CA.eaf"
Time,530150,moment,530150,NNS,530150,"Mennell-CA.eaf"
Time,530435,later,530435,RB,530435,"Mennell-CA.eaf"
Process,531005,join,531005,VBZ,531005,"Mennell-CA.eaf"
Human,531290,james,531290,NNP,531290,"Mennell-CA.eaf"
Human,531860,rick,531860,NNP,531860,"Mennell-CA.eaf"
A-SubjectiveAssessment,532715,sandy,532715,JJ,532715,"Mennell-CA.eaf"
Location,533000,plateau,533000,NN,533000,"Mennell-CA.eaf"
Location,533855,hill,533855,NN,533855,"Mennell-CA.eaf"
BodyMotion,537440,stand,537440,VBG,537440,"Mennell-CA.eaf"
Location,537749,apart,537749,RB,537749,"Mennell-CA.eaf"
Seeing,539294,look_around,539294,VBP,539294,"Mennell-CA.eaf"
StateOfMind,539912,confusion,539912,NN,539912,"Mennell-CA.eaf"
IntentionalPsychologicalProcess,556000,search,556000,VBG,556000,"Mennell-CA.eaf"
RadiatingSound,556861,voice,556861,NN,556861,"Mennell-CA.eaf"
Human,557435,rick,557435,NNP,557435,"Mennell-CA.eaf"
Process,557722,make,557722,VBZ,557722,"Mennell-CA.eaf"
A-StateOfMind,558296,questioning,558296,JJ,558296,"Mennell-CA.eaf"
Gesture,558583,gesture,558583,NN,558583,"Mennell-CA.eaf"
Human,559157,james,559157,NNP,559157,"Mennell-CA.eaf"
BodyMotion,559444,shield,559444,VBG,559444,"Mennell-CA.eaf"
BodyPart,560018,eye,560018,NNS,560018,"Mennell-CA.eaf"
RadiatingLight,560879,sun,560879,NN,560879,"Mennell-CA.eaf"
Human,696580,rick,696580,NNP,696580,"Mennell-CA.eaf"
Gesture,696913,nod,696913,VBZ,696913,"Mennell-CA.eaf"
Human,708470,rick,708470,NNP,708470,"Mennell-CA.eaf"
Gesture,708740,shrug,708740,VBZ,708740,"Mennell-CA.eaf"
Gesture,709280,shake,709280,VBZ,709280,"Mennell-CA.eaf"
BodyPart,709820,head,709820,NN,709820,"Mennell-CA.eaf"
Human,736820,rick,736820,NNP,736820,"Mennell-CA.eaf"
Process,737135,follow,737135,VBZ,737135,"Mennell-CA.eaf"
Human,737450,james,737450,NNP,737450,"Mennell-CA.eaf"
Vegetable,738395,tree,738395,NNS,738395,"Mennell-CA.eaf"
Human,740520,jessica,740520,NNP,740520,"Mennell-CA.eaf"
Gesture,740921,raise,740921,VBZ,740921,"Mennell-CA.eaf"
BodyPart,741723,eyebrow,741723,NN,741723,"Mennell-CA.eaf"
Time,742124,then,742124,RB,742124,"Mennell-CA.eaf"
Gesture,742525,grin,742525,VBZ,742525,"Mennell-CA.eaf"
Motion,744863,chase,744863,VBZ,744863,"Mennell-CA.eaf"
Human,745592,men,745592,NNS,745592,"Mennell-CA.eaf"
Human,746078,james,746078,NNP,746078,"Mennell-CA.eaf"
BodyMotion,746321,put,746321,VBZ,746321,"Mennell-CA.eaf"
BodyPart,746807,arm,746807,NN,746807,"Mennell-CA.eaf"
Process,748022,fall,748022,VBP,748022,"Mennell-CA.eaf"
-,748508,step,748508,NN,748508,"Mennell-CA.eaf"
Motion,758420,go,758420,VBZ,758420,"Mennell-CA.eaf"
A-ColorAttribute,758680,black,758680,JJ,758680,"Mennell-CA.eaf"
Human,761857,woman,761857,NN,761857,"Mennell-CA.eaf"
Aux,762244,be,762244,VBZ,762244,"Mennell-CA.eaf"
Object,763405,phone,763405,NN,763405,"Mennell-CA.eaf"
FilmLanguage,764566,subtitle,764566,NN,764566,"Mennell-CA.eaf"
Communication,764953,read,764953,VBZ,764953,"Mennell-CA.eaf"
-,767600,n't,767600,RB,767600,"Mennell-CA.eaf"
Process,768180,finish,768180,VB,768180,"Mennell-CA.eaf"
-,768412,really,768412,RB,768412,"Mennell-CA.eaf"
-,768876,no,768876,RB,768876,"Mennell-CA.eaf"
Communication,769340,say,769340,VBZ,769340,"Mennell-CA.eaf"
Aux,769804,be,769804,VBP,769804,"Mennell-CA.eaf"
Communication,770036,talk,770036,VBG,770036,"Mennell-CA.eaf"
-,770500,course,770500,NN,770500,"Mennell-CA.eaf"
-,770616,yes,770616,RB,770616,"Mennell-CA.eaf"
Object,770964,luggage,770964,NN,770964,"Mennell-CA.eaf"
Aux,771080,be,771080,VBZ,771080,"Mennell-CA.eaf"
A-SubjectiveAssessment,771196,ready,771196,JJ,771196,"Mennell-CA.eaf"
Seeing,772517,look,772517,VBZ,772517,"Mennell-CA.eaf"
RadiatingSound,773108,sound,773108,NN,773108,"Mennell-CA.eaf"
Time,773502,then,773502,RB,773502,"Mennell-CA.eaf"
Communication,773699,say,773699,VBZ,773699,"Mennell-CA.eaf"
Hearing,774290,listen,774290,VB,774290,"Mennell-CA.eaf"
-,775078,not,775078,RB,775078,"Mennell-CA.eaf"
Communication,775275,talk,775275,VB,775275,"Mennell-CA.eaf"
-,775472,right,775472,RB,775472,"Mennell-CA.eaf"
Time,775669,now,775669,RB,775669,"Mennell-CA.eaf"
Motion,776654,leave,776654,VB,776654,"Mennell-CA.eaf"
FilmLanguage,778733,title,778733,NN,778733,"Mennell-CA.eaf"
Communication,778916,read,778916,VBZ,778916,"Mennell-CA.eaf"
Human,779465,zoe,779465,NNP,779465,"Mennell-CA.eaf"
A-PositionalAttribute,780014,next,780014,JJ,780014,"Mennell-CA.eaf"
-,780197,one,780197,NN,780197,"Mennell-CA.eaf"
Motion,782842,go,782842,VBZ,782842,"Mennell-CA.eaf"
A-ColorAttribute,783114,black,783114,JJ,783114,"Mennell-CA.eaf"
Time,783386,then,783386,RB,783386,"Mennell-CA.eaf"
FilmLanguage,783658,word,783658,NNS,783658,"Mennell-CA.eaf"
FilmLanguage,784474,screen,784474,NN,784474,"Mennell-CA.eaf"
Communication,784746,read,784746,VBN,784746,"Mennell-CA.eaf"
Process,785562,happen,785562,VBZ,785562,"Mennell-CA.eaf"
A-ColorAttribute,786106,blank,786106,JJ,786106,"Mennell-CA.eaf"
Location,3883,beach,3883,NN,3883,"MindsEye-UK.eaf"
A-ColorAttribute,4609,pale,4609,JJ,4609,"MindsEye-UK.eaf"
RadiatingLight,4851,sunshine,4851,NN,4851,"MindsEye-UK.eaf"
Human,5577,couple,5577,NN,5577,"MindsEye-UK.eaf"
Walking,5819,walk,5819,VBP,5819,"MindsEye-UK.eaf"
A-SubjectiveAssessment,6787,big,6787,JJ,6787,"MindsEye-UK.eaf"
A-ColorAttribute,7029,black,7029,JJ,7029,"MindsEye-UK.eaf"
Animal,7271,dog,7271,NN,7271,"MindsEye-UK.eaf"
Human,7997,jogger,7997,NN,7997,"MindsEye-UK.eaf"
Walking,8239,run,8239,VBZ,8239,"MindsEye-UK.eaf"
Location,8965,way,8965,NN,8965,"MindsEye-UK.eaf"
Animal,9691,dog,9691,NN,9691,"MindsEye-UK.eaf"
Motion,9933,stop,9933,VBZ,9933,"MindsEye-UK.eaf"
Smelling,10417,sniff,10417,VB,10417,"MindsEye-UK.eaf"
-,10901,sand,10901,NN,10901,"MindsEye-UK.eaf"
-,11627,owner,11627,NN,11627,"MindsEye-UK.eaf"
Gesture,11869,beckon,11869,VBZ,11869,"MindsEye-UK.eaf"
Animal,12353,dog,12353,NN,12353,"MindsEye-UK.eaf"
Motion,12837,come,12837,VB,12837,"MindsEye-UK.eaf"
Walking,13563,trot,13563,VBZ,13563,"MindsEye-UK.eaf"
BodyMotion,14773,chew,14773,VBZ,14773,"MindsEye-UK.eaf"
Object,15499,pencil,15499,NN,15499,"MindsEye-UK.eaf"
FilmLanguage,17000,caption,17000,NN,17000,"MindsEye-UK.eaf"
Process,18719,happen,18719,VBZ,18719,"MindsEye-UK.eaf"
A-ColorAttribute,20438,blank,20438,JJ,20438,"MindsEye-UK.eaf"
-,22986,car,22986,NN,22986,"MindsEye-UK.eaf"
Motion,23280,pull_up,23280,VBZ,23280,"MindsEye-UK.eaf"
Location,24162,beach,24162,NN,24162,"MindsEye-UK.eaf"
A-ColorAttribute,24750,silver,24750,JJ,24750,"MindsEye-UK.eaf"
A-SubjectiveAssessment,25338,sporty,25338,JJ,25338,"MindsEye-UK.eaf"
Object,25632,wheel,25632,NNS,25632,"MindsEye-UK.eaf"
Time,26220,inside,26220,RB,26220,"MindsEye-UK.eaf"
Human,26808,driver,26808,NN,26808,"MindsEye-UK.eaf"
Aux,27102,be,27102,VBZ,27102,"MindsEye-UK.eaf"
Object,27984,mobile,27984,NN,27984,"MindsEye-UK.eaf"
Object,28278,phone,28278,NN,28278,"MindsEye-UK.eaf"
Process,30266,undo,30266,VBZ,30266,"MindsEye-UK.eaf"
Object,30798,seat,30798,NN,30798,"MindsEye-UK.eaf"
Clothing,31064,belt,31064,NN,31064,"MindsEye-UK.eaf"
Motion,31596,open,31596,VBZ,31596,"MindsEye-UK.eaf"
Object,32128,door,32128,NN,32128,"MindsEye-UK.eaf"
Motion,32660,get_out,32660,VBZ,32660,"MindsEye-UK.eaf"
Object,33458,briefcase,33458,NN,33458,"MindsEye-UK.eaf"
Putting,43232,put,43232,VBZ,43232,"MindsEye-UK.eaf"
Object,43696,case,43696,NN,43696,"MindsEye-UK.eaf"
Location,44392,boot,44392,NN,44392,"MindsEye-UK.eaf"
Motion,44856,get_out,44856,VBZ,44856,"MindsEye-UK.eaf"
A-SubjectiveAssessment,45320,striped,45320,JJ,45320,"MindsEye-UK.eaf"
Clothing,45552,bag,45552,NN,45552,"MindsEye-UK.eaf"
Process,52262,end,52262,VBZ,52262,"MindsEye-UK.eaf"
-,52786,call,52786,NN,52786,"MindsEye-UK.eaf"
Putting,53310,put_away,53310,VBZ,53310,"MindsEye-UK.eaf"
Object,53834,phone,53834,NN,53834,"MindsEye-UK.eaf"
Time,54096,away,54096,RB,54096,"MindsEye-UK.eaf"
Seeing,54620,look_out,54620,VBZ,54620,"MindsEye-UK.eaf"
Location,55406,sea,55406,NN,55406,"MindsEye-UK.eaf"
BodyMotion,55930,take,55930,VBZ,55930,"MindsEye-UK.eaf"
A-SubjectiveAssessment,56454,deep,56454,JJ,56454,"MindsEye-UK.eaf"
Gesture,56716,breath,56716,NN,56716,"MindsEye-UK.eaf"
Dressing,60000,put_on,60000,VBZ,60000,"MindsEye-UK.eaf"
Clothing,60572,sunglasse,60572,NNS,60572,"MindsEye-UK.eaf"
possesses,61430,have,61430,VBZ,61430,"MindsEye-UK.eaf"
A-ColorAttribute,61716,ginger,61716,JJ,61716,"MindsEye-UK.eaf"
BodyPart,62002,hair,62002,NN,62002,"MindsEye-UK.eaf"
BodyPart,62860,beard,62860,NN,62860,"MindsEye-UK.eaf"
FilmLanguage,64923,caption,64923,NN,64923,"MindsEye-UK.eaf"
Human,65679,james,65679,NNP,65679,"MindsEye-UK.eaf"
Human,66813,businessman,66813,NN,66813,"MindsEye-UK.eaf"
Human,67569,james,67569,NNP,67569,"MindsEye-UK.eaf"
Walking,67947,walk,67947,VBZ,67947,"MindsEye-UK.eaf"
Location,69081,beach,69081,NN,69081,"MindsEye-UK.eaf"
Communication,69837,talk,69837,VBG,69837,"MindsEye-UK.eaf"
Object,70971,phone,70971,NN,70971,"MindsEye-UK.eaf"
Human,92000,james,92000,NNP,92000,"MindsEye-UK.eaf"
BodyMotion,92625,lie_back,92625,VBZ,92625,"MindsEye-UK.eaf"
Location,94500,beach,94500,NN,94500,"MindsEye-UK.eaf"
A-Dressing,95750,barechested,95750,VBN,95750,"MindsEye-UK.eaf"
BodyMotion,100186,rub,100186,VBZ,100186,"MindsEye-UK.eaf"
BodyPart,100558,eye,100558,NNS,100558,"MindsEye-UK.eaf"
-,100930,no,100930,RB,100930,"MindsEye-UK.eaf"
A-SubjectiveAssessmentAttribute,101116,longer,101116,JJR,101116,"MindsEye-UK.eaf"
Dressing,101302,wear,101302,VBG,101302,"MindsEye-UK.eaf"
Clothing,101674,sunglasse,101674,NNS,101674,"MindsEye-UK.eaf"
Touching,105441,trickle,105441,VBZ,105441,"MindsEye-UK.eaf"
-,106119,sand,106119,NN,106119,"MindsEye-UK.eaf"
BodyPart,107136,finger,107136,NNS,107136,"MindsEye-UK.eaf"
BodyMotion,112800,sit_up,112800,VBZ,112800,"MindsEye-UK.eaf"
Communication,114400,answer,114400,VBZ,114400,"MindsEye-UK.eaf"
Seeing,130333,look_round,130333,VBZ,130333,"MindsEye-UK.eaf"
RadiatingSound,131332,sound,131332,NN,131332,"MindsEye-UK.eaf"
Time,141358,again,141358,RB,141358,"MindsEye-UK.eaf"
Seeing,142342,look_around,142342,VBZ,142342,"MindsEye-UK.eaf"
Process,157406,end,157406,VBZ,157406,"MindsEye-UK.eaf"
-,158218,call,158218,NN,158218,"MindsEye-UK.eaf"
Seeing,159030,look_round,159030,VBZ,159030,"MindsEye-UK.eaf"
Gesture,159842,frown,159842,VBG,159842,"MindsEye-UK.eaf"
-,160248,deeply,160248,RB,160248,"MindsEye-UK.eaf"
PositionalAttribute,161466,stand,161466,VBZ,161466,"MindsEye-UK.eaf"
Clothing,163090,trunk,163090,NNS,163090,"MindsEye-UK.eaf"
Walking,163902,walk_out,163902,VBZ,163902,"MindsEye-UK.eaf"
Location,165120,sea,165120,NN,165120,"MindsEye-UK.eaf"
Location,166744,distance,166744,NN,166744,"MindsEye-UK.eaf"
located,167150,be,167150,VBP,167150,"MindsEye-UK.eaf"
Location,167962,building,167962,NNS,167962,"MindsEye-UK.eaf"
Location,169180,town,169180,NN,169180,"MindsEye-UK.eaf"
Location,170398,out,170398,RP,170398,"MindsEye-UK.eaf"
Location,171616,sand,171616,NN,171616,"MindsEye-UK.eaf"
Gesture,172428,frown,172428,VBG,172428,"MindsEye-UK.eaf"
-,172834,as,172834,RB,172834,"MindsEye-UK.eaf"
Aux,173646,try,173646,VBG,173646,"MindsEye-UK.eaf"
IntentionalPsychologicalProcess,174458,determine,174458,VB,174458,"MindsEye-UK.eaf"
RadiatingSound,175676,sound,175676,NN,175676,"MindsEye-UK.eaf"
Aux,176082,be,176082,VBZ,176082,"MindsEye-UK.eaf"
Aux,177706,be,177706,VBZ,177706,"MindsEye-UK.eaf"
Motion,178112,come,178112,VBG,178112,"MindsEye-UK.eaf"
Location,182848,building,182848,NNS,182848,"MindsEye-UK.eaf"
Aux,183225,be,183225,VBP,183225,"MindsEye-UK.eaf"
A-SubjectiveAssessment,183602,silhouetted,183602,JJ,183602,"MindsEye-UK.eaf"
A-RadiatingLight,184733,hazy,184733,JJ,184733,"MindsEye-UK.eaf"
Location,185110,sky,185110,NN,185110,"MindsEye-UK.eaf"
-,187358,wave,187358,NNS,187358,"MindsEye-UK.eaf"
Process,187662,break,187662,VBP,187662,"MindsEye-UK.eaf"
Object,188270,rock,188270,NNS,188270,"MindsEye-UK.eaf"
Location,189182,shore,189182,NN,189182,"MindsEye-UK.eaf"
Motion,192221,head,192221,VBZ,192221,"MindsEye-UK.eaf"
-,193193,water,193193,NN,193193,"MindsEye-UK.eaf"
BodyMotion,197882,turn,197882,VBZ,197882,"MindsEye-UK.eaf"
possesses,198761,have,198761,VBZ,198761,"MindsEye-UK.eaf"
A-ColorAttribute,199054,pale,199054,JJ,199054,"MindsEye-UK.eaf"
BodyPart,199347,skin,199347,NN,199347,"MindsEye-UK.eaf"
A-ColorAttribute,199933,greying,199933,JJ,199933,"MindsEye-UK.eaf"
BodyPart,200226,hair,200226,NNS,200226,"MindsEye-UK.eaf"
BodyPart,201105,chest,201105,NN,201105,"MindsEye-UK.eaf"
Walking,203724,walk_back,203724,VBZ,203724,"MindsEye-UK.eaf"
Location,204975,beach,204975,NN,204975,"MindsEye-UK.eaf"
Clothing,206226,cloth,206226,NNS,206226,"MindsEye-UK.eaf"
Motion,207060,pass,207060,VBG,207060,"MindsEye-UK.eaf"
A-SubjectiveAssessment,207477,small,207477,JJ,207477,"MindsEye-UK.eaf"
-,207894,boat,207894,NNS,207894,"MindsEye-UK.eaf"
Location,208311,out,208311,RP,208311,"MindsEye-UK.eaf"
Location,209145,sea,209145,NN,209145,"MindsEye-UK.eaf"
BodyMotion,210396,stoop,210396,VBZ,210396,"MindsEye-UK.eaf"
Touching,211230,pick_up,211230,VBZ,211230,"MindsEye-UK.eaf"
Clothing,212064,shirt,212064,NN,212064,"MindsEye-UK.eaf"
Dressing,212898,pull,212898,VBZ,212898,"MindsEye-UK.eaf"
Time,219476,moment,219476,NN,219476,"MindsEye-UK.eaf"
Timeº,219817,later,219817,RB,219817,"MindsEye-UK.eaf"
Walking,220499,walk_along,220499,VBZ,220499,"MindsEye-UK.eaf"
Location,221181,path,221181,NN,221181,"MindsEye-UK.eaf"
Clothing,222545,suit,222545,NN,222545,"MindsEye-UK.eaf"
Clothing,223227,shirt,223227,NN,223227,"MindsEye-UK.eaf"
Walking,227703,climb,227703,VBZ,227703,"MindsEye-UK.eaf"
A-SubjectiveAssessment,228443,winding,228443,JJ,228443,"MindsEye-UK.eaf"
Location,228813,path,228813,NN,228813,"MindsEye-UK.eaf"
Location,229923,cliffside,229923,NN,229923,"MindsEye-UK.eaf"
Touching,230663,pick,230663,VBG,230663,"MindsEye-UK.eaf"
Location,231403,way,231403,NN,231403,"MindsEye-UK.eaf"
-,232883,busines,232883,NN,232883,"MindsEye-UK.eaf"
Clothing,233253,shoe,233253,NNS,233253,"MindsEye-UK.eaf"
A-SubjectiveAssessment,234363,takeaway,234363,JJ,234363,"MindsEye-UK.eaf"
-,234733,coffee,234733,NN,234733,"MindsEye-UK.eaf"
Object,235103,cup,235103,NN,235103,"MindsEye-UK.eaf"
Human,236213,man,236213,NN,236213,"MindsEye-UK.eaf"
BodyPart,236953,hand,236953,NNS,236953,"MindsEye-UK.eaf"
BodyPart,237693,finger,237693,NNS,237693,"MindsEye-UK.eaf"
BodyMotion,238063,tap,238063,VB,238063,"MindsEye-UK.eaf"
A-BodyPart,239173,bearded,239173,JJ,239173,"MindsEye-UK.eaf"
A-ColorAttribute,239543,grey,239543,JJ,239543,"MindsEye-UK.eaf"
A-BodyPart,239913,haired,239913,JJ,239913,"MindsEye-UK.eaf"
Human,240283,man,240283,NN,240283,"MindsEye-UK.eaf"
A-SubjectiveAssessment,241023,heavy,241023,JJ,241023,"MindsEye-UK.eaf"
A-ColorAttribute,241393,green,241393,JJ,241393,"MindsEye-UK.eaf"
BodyPart,241763,eye,241763,NNS,241763,"MindsEye-UK.eaf"
possesses,242873,have,242873,VBZ,242873,"MindsEye-UK.eaf"
Clothing,243613,chain,243613,NN,243613,"MindsEye-UK.eaf"
BodyPart,244723,neck,244723,NN,244723,"MindsEye-UK.eaf"
BodyPart,245463,tattoo,245463,NNS,245463,"MindsEye-UK.eaf"
BodyPart,246573,shoulder,246573,NN,246573,"MindsEye-UK.eaf"
Dressing,247313,wear,247313,VBZ,247313,"MindsEye-UK.eaf"
Clothing,248053,vest,248053,NN,248053,"MindsEye-UK.eaf"
Gesture,249163,shake,249163,VBZ,249163,"MindsEye-UK.eaf"
BodyPart,249903,head,249903,NN,249903,"MindsEye-UK.eaf"
BodyMotion,251013,run,251013,VBZ,251013,"MindsEye-UK.eaf"
BodyPart,251753,finger,251753,NN,251753,"MindsEye-UK.eaf"
Object,252863,lid,252863,NN,252863,"MindsEye-UK.eaf"
Putting,253603,remove,253603,VBZ,253603,"MindsEye-UK.eaf"
Drinking,255083,sip,255083,VBZ,255083,"MindsEye-UK.eaf"
A-ColorAttribute,255823,black,255823,JJ,255823,"MindsEye-UK.eaf"
-,256193,coffee,256193,NN,256193,"MindsEye-UK.eaf"
FilmLanguage,264717,caption,264717,NN,264717,"MindsEye-UK.eaf"
Human,265415,rick,265415,NNP,265415,"MindsEye-UK.eaf"
Human,266462,retiree,266462,NN,266462,"MindsEye-UK.eaf"
Human,267160,rick,267160,NNP,267160,"MindsEye-UK.eaf"
BodyMotion,267509,sit,267509,VBZ,267509,"MindsEye-UK.eaf"
Location,268556,park,268556,NN,268556,"MindsEye-UK.eaf"
Object,268905,bench,268905,NN,268905,"MindsEye-UK.eaf"
RadiatingLight,270301,sunshine,270301,NN,270301,"MindsEye-UK.eaf"
Drinking,271348,drink,271348,VBZ,271348,"MindsEye-UK.eaf"
-,272046,coffee,272046,NN,272046,"MindsEye-UK.eaf"
Touching,272744,tap,272744,VBG,272744,"MindsEye-UK.eaf"
BodyPart,273442,foot,273442,NN,273442,"MindsEye-UK.eaf"
Putting,279365,put,279365,VBZ,279365,"MindsEye-UK.eaf"
Object,280455,cup,280455,NN,280455,"MindsEye-UK.eaf"
Location,281000,down,281000,RP,281000,"MindsEye-UK.eaf"
BodyMotion,282090,rub,282090,VBZ,282090,"MindsEye-UK.eaf"
BodyPart,283180,hand,283180,NNS,283180,"MindsEye-UK.eaf"
BodyMotion,284270,clap,284270,VBZ,284270,"MindsEye-UK.eaf"
Touching,285905,take,285905,VBZ,285905,"MindsEye-UK.eaf"
Object,286995,mobile,286995,NN,286995,"MindsEye-UK.eaf"
Object,287540,phone,287540,NN,287540,"MindsEye-UK.eaf"
ALocationPositionalAttribute,289175,back,289175,JJ,289175,"MindsEye-UK.eaf"
Clothing,289720,trouser,289720,NN,289720,"MindsEye-UK.eaf"
Clothing,290265,pocket,290265,NN,290265,"MindsEye-UK.eaf"
Touching,291355,scroll,291355,VBZ,291355,"MindsEye-UK.eaf"
-,292990,contact,292990,NNS,292990,"MindsEye-UK.eaf"
BodyMotion,294625,select,294625,VBZ,294625,"MindsEye-UK.eaf"
Human,295715,craig_anderson,295715,NNP,295715,"MindsEye-UK.eaf"
Touching,296805,presse,296805,VBZ,296805,"MindsEye-UK.eaf"
-,297350,call,297350,NN,297350,"MindsEye-UK.eaf"
-,297895,icon,297895,NN,297895,"MindsEye-UK.eaf"
Gesture,330739,frown,330739,VBZ,330739,"MindsEye-UK.eaf"
RadiatingSound,331495,sound,331495,NN,331495,"MindsEye-UK.eaf"
Seeing,383246,look_up,383246,VBZ,383246,"MindsEye-UK.eaf"
Hearing,383738,listen,383738,VBG,383738,"MindsEye-UK.eaf"
PositionalAttribute,397500,stand,397500,VBZ,397500,"MindsEye-UK.eaf"
Process,399000,set_off,399000,VBZ,399000,"MindsEye-UK.eaf"
Putting,400000,leave,400000,VBG,400000,"MindsEye-UK.eaf"
-,401000,coffee,401000,NN,401000,"MindsEye-UK.eaf"
Object,401500,cup,401500,NN,401500,"MindsEye-UK.eaf"
Object,403000,bench,403000,NN,403000,"MindsEye-UK.eaf"
Walking,404500,walk,404500,VBZ,404500,"MindsEye-UK.eaf"
Vegetable,406000,tree,406000,NNS,406000,"MindsEye-UK.eaf"
Seeing,406500,look_around,406500,VBG,406500,"MindsEye-UK.eaf"
