"Annotation1-1","BeginTime","Annotation2-1","BeginTime","Annotation3-1","BeginTime","TranscriptionName"
BodyPart,287442,coll,287442,NCMS000,287442,"AccessFriendly-CA.eaf"
Clothing,288345,polsera,288345,NCFS000,288345,"AccessFriendly-CA.eaf"
BodyPart,289248,canell,289248,NCMS000,289248,"AccessFriendly-CA.eaf"
possesses,289850,tenir,289850,VMIP3S0,289850,"AccessFriendly-CA.eaf"
BodyPart,290452,tatuatge,290452,NCMP000,290452,"AccessFriendly-CA.eaf"
BodyPart,291355,braç,291355,NCMP000,291355,"AccessFriendly-CA.eaf"
Putting,292258,deixar,292258,VMIP3S0,292258,"AccessFriendly-CA.eaf"
Object,292860,got,292860,NCMS000,292860,"AccessFriendly-CA.eaf"
Object,293763,banc,293763,NCMS000,293763,"AccessFriendly-CA.eaf"
Putting,294666,treure,294666,VMIP3S0,294666,"AccessFriendly-CA.eaf"
Object,295268,mòbil,295268,NCMS000,295268,"AccessFriendly-CA.eaf"
Clothing,296171,butxaca,296171,NCFS000,296171,"AccessFriendly-CA.eaf"
Location,297074,darrere,297074,RG,297074,"AccessFriendly-CA.eaf"
Process,399248,activar,399248,VMIP3S0,399248,"AccessFriendly-CA.eaf"
Process,399810,obrir,399810,VMIP3S0,399810,"AccessFriendly-CA.eaf"
-,400372,llista,400372,NCFS000,400372,"AccessFriendly-CA.eaf"
-,400934,contacte,400934,NCMP000,400934,"AccessFriendly-CA.eaf"
BodyMotion,401777,seleccionar,401777,VMIP3S0,401777,"AccessFriendly-CA.eaf"
-,402620,craig,402620,NCMS000,402620,"AccessFriendly-CA.eaf"
-,402901,anderson,402901,NCMS000,402901,"AccessFriendly-CA.eaf"
BodyMotion,404025,aixecar,404025,VMIP3S0,404025,"AccessFriendly-CA.eaf"
Putting,404868,guardar,404868,VMIP3S0,404868,"AccessFriendly-CA.eaf"
Object,405430,mòbil,405430,NCMS000,405430,"AccessFriendly-CA.eaf"
Clothing,406273,butxaca,406273,NCFS000,406273,"AccessFriendly-CA.eaf"
Object,407116,got,407116,NCMS000,407116,"AccessFriendly-CA.eaf"
Aux,407397,haver,407397,VAIP3S0,407397,"AccessFriendly-CA.eaf"
Motion,407678,quedar,407678,VMP00SM,407678,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,407959,sol,407959,NCMS000,407959,"AccessFriendly-CA.eaf"
Object,408802,banc,408802,NCMS000,408802,"AccessFriendly-CA.eaf"
Motion,410207,allunyar,410207,VMIP3S0,410207,"AccessFriendly-CA.eaf"
Aux,412606,començar,412606,VAIP3S0,412606,"AccessFriendly-CA.eaf"
Walking,413240,caminar,413240,VMN0000,413240,"AccessFriendly-CA.eaf"
-,413874,tot,413874,RG,413874,"AccessFriendly-CA.eaf"
Seeing,414191,mirar,414191,VMG0000,414191,"AccessFriendly-CA.eaf"
Location,414825,amunt,414825,RG,414825,"AccessFriendly-CA.eaf"
Location,416410,voltant,416410,NCMS000,416410,"AccessFriendly-CA.eaf"
A-StateOfMind,417044,encuriosir,417044,VMP00SM,417044,"AccessFriendly-CA.eaf"
HumanHuman,417995,noi,417995,NCFS000,417995,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,418312,jove,418312,AQ0FS0,418312,"AccessFriendly-CA.eaf"
Object,419263,ordinador,419263,NCMS000,419263,"AccessFriendly-CA.eaf"
Putting,420214,posar,420214,VMIP3S0,420214,"AccessFriendly-CA.eaf"
Object,420848,llapis,420848,NCMN000,420848,"AccessFriendly-CA.eaf"
BodyPart,421799,boca,421799,NCFS000,421799,"AccessFriendly-CA.eaf"
BodyMotion,424979,mossegar,424979,VMIP3S0,424979,"AccessFriendly-CA.eaf"
FilmLanguage,425555,sobreimprimir,425555,VMP00SM,425555,"AccessFriendly-CA.eaf"
FilmLanguage,426707,imatge,426707,NCFS000,426707,"AccessFriendly-CA.eaf"
FilmLanguage,426995,congelar,426995,VMP00SF,426995,"AccessFriendly-CA.eaf"
Seeing,427859,llegir,427859,VMIP3S0,427859,"AccessFriendly-CA.eaf"
Human,429299,estudiant,429299,NCCS000,429299,"AccessFriendly-CA.eaf"
possesses,496549,tenir,496549,VMIP3S0,496549,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,497245,llarg,497245,AQ0FS0,497245,"AccessFriendly-CA.eaf"
BodyPart,497593,melena,497593,NCFS000,497593,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,497941,arrissar,497941,VMP00SF,497941,"AccessFriendly-CA.eaf"
A-ColorAttribute,509767,castany,509767,AQ0MS0,509767,"AccessFriendly-CA.eaf"
A-ColorAttribute,510030,vermellós,510030,AQ0MS0,510030,"AccessFriendly-CA.eaf"
Dressing,512117,portar,512117,VMIP3S0,512117,"AccessFriendly-CA.eaf"
BodyPart,512691,ungla,512691,NCFP000,512691,"AccessFriendly-CA.eaf"
A-ColorAttribute,512978,pintar,512978,VMP00SM,512978,"AccessFriendly-CA.eaf"
A-ColorAttribute,513552,blau,513552,AQ0MS0,513552,"AccessFriendly-CA.eaf"
Seeing,514413,mirar,514413,VMIP3S0,514413,"AccessFriendly-CA.eaf"
Location,514987,amunt,514987,RG,514987,"AccessFriendly-CA.eaf"
Location,515561,darrere,515561,RG,515561,"AccessFriendly-CA.eaf"
A-StateOfMind,516422,temorós,516422,AQ0FS0,516422,"AccessFriendly-CA.eaf"
BodyMotion,517570,aixecar,517570,VMIP3S0,517570,"AccessFriendly-CA.eaf"
Location,520364,exterior,520364,NCMS000,520364,"AccessFriendly-CA.eaf"
A-Clothing,521679,abrigar,521679,VMP00SF,521679,"AccessFriendly-CA.eaf"
Clothing,522205,parca,522205,NCFS000,522205,"AccessFriendly-CA.eaf"
Clothing,526602,bufanda,526602,NCFS000,526602,"AccessFriendly-CA.eaf"
Walking,527152,caminar,527152,VMIP3S0,527152,"AccessFriendly-CA.eaf"
Location,527977,zona,527977,NCFS000,527977,"AccessFriendly-CA.eaf"
Vegetable,528527,matoll,528527,NCMP000,528527,"AccessFriendly-CA.eaf"
Motion,532580,aturar,532580,VMIP3S0,532580,"AccessFriendly-CA.eaf"
Seeing,533204,mirar,533204,VMIP3S0,533204,"AccessFriendly-CA.eaf"
Location,534452,darrere,534452,RG,534452,"AccessFriendly-CA.eaf"
BodyMotion,535700,tombar,535700,VMIP3S0,535700,"AccessFriendly-CA.eaf"
Aux,537792,seguir,537792,VAIP3S0,537792,"AccessFriendly-CA.eaf"
Walking,538197,caminar,538197,VMG0000,538197,"AccessFriendly-CA.eaf"
-,539007,pas,539007,NCMS000,539007,"AccessFriendly-CA.eaf"
A-SubjectiveAssessmentAttribute,539412,lleuger,539412,AQ0MS0,539412,"AccessFriendly-CA.eaf"
Location,541437,clariana,541437,NCFS000,541437,"AccessFriendly-CA.eaf"
Location,542652,bosc,542652,NCMS000,542652,"AccessFriendly-CA.eaf"
Location,738456,cel,738456,NCMS000,738456,"AccessFriendly-CA.eaf"
A-ColorAttribute,738762,blau,738762,AQ0MS0,738762,"AccessFriendly-CA.eaf"
Process,739374,coincidir,739374,VMIP3P0,739374,"AccessFriendly-CA.eaf"
FilmLanguage,740292,personatge,740292,NCMP000,740292,"AccessFriendly-CA.eaf"
A-StateOfMind,741210,desconcertar,741210,VMP00PM,741210,"AccessFriendly-CA.eaf"
BodyMotion,741822,moure,741822,VMIP3P0,741822,"AccessFriendly-CA.eaf"
BodyPart,742434,cap,742434,NCMS000,742434,"AccessFriendly-CA.eaf"
Walking,743046,fer_passes,743046,VMIP3P0,743046,"AccessFriendly-CA.eaf"
A-StateOfMind,743352,indecís,743352,AQ0FP0,743352,"AccessFriendly-CA.eaf"
Seeing,743964,mirar,743964,VMIP3P0,743964,"AccessFriendly-CA.eaf"
Location,744882,banda,744882,NCFP000,744882,"AccessFriendly-CA.eaf"
BodyMotion,746718,tombar,746718,VMIP3S0,746718,"AccessFriendly-CA.eaf"
BodyPart,747330,esquena,747330,NCFS000,747330,"AccessFriendly-CA.eaf"
Aux,747942,començar,747942,VAIP3S0,747942,"AccessFriendly-CA.eaf"
Walking,748554,caminar,748554,VMN0000,748554,"AccessFriendly-CA.eaf"
Motion,750084,seguir,750084,VMIP3S0,750084,"AccessFriendly-CA.eaf"
IntentionalPsychologicalProcess,751920,pensar,751920,VMIP3S0,751920,"AccessFriendly-CA.eaf"
BodyPart,753144,rostre,753144,NCMS000,753144,"AccessFriendly-CA.eaf"
FilmLanguage,754368,personatge,754368,NCMP000,754368,"AccessFriendly-CA.eaf"
Aux,755592,haver,755592,VAIP3S0,755592,"AccessFriendly-CA.eaf"
Gesture,755898,dibuixar_un_somriure,755898,VMP00SM,755898,"AccessFriendly-CA.eaf"
Aux,779191,haver,779191,VAII1S0,779191,"AccessFriendly-CA.eaf"
Process,779461,quedar,779461,VMP00SM,779461,"AccessFriendly-CA.eaf"
A-StateOfMind,779731,palplantar,779731,VMP00SF,779731,"AccessFriendly-CA.eaf"
BodyMotion,780541,girar,780541,VMIP3S0,780541,"AccessFriendly-CA.eaf"
Aux,781081,començar,781081,VAIP3S0,781081,"AccessFriendly-CA.eaf"
Walking,781621,córrer,781621,VMN0000,781621,"AccessFriendly-CA.eaf"
Location,3480,platja,3480,NCFS000,3480,"Aptent-CA.eaf"
Location,4805,cel,4805,NCMS000,4805,"Aptent-CA.eaf"
Mode,5070,parcialment,5070,RG,5070,"Aptent-CA.eaf"
A-RadiatingLight,5335,ennuvolar,5335,VMP00SM,5335,"Aptent-CA.eaf"
Motion,6130,creuar,6130,VMIP3P0,6130,"Aptent-CA.eaf"
Location,6925,sorra,6925,NCFS000,6925,"Aptent-CA.eaf"
Human,7455,parella,7455,NCFS000,7455,"Aptent-CA.eaf"
Walking,7985,passejar,7985,VMIP3S0,7985,"Aptent-CA.eaf"
Animal,8515,gos,8515,NCMS000,8515,"Aptent-CA.eaf"
-,9045,mida,9045,NCFS000,9045,"Aptent-CA.eaf"
A-SubjectiveAssessmentAttribute,9310,gran,9310,AQ0CS0,9310,"Aptent-CA.eaf"
Human,10105,home,10105,NCMS000,10105,"Aptent-CA.eaf"
Walking,10635,fer_fúting,10635,VMIP3S0,10635,"Aptent-CA.eaf"
Animal,11430,gos,11430,NCMS000,11430,"Aptent-CA.eaf"
Smelling,11695,ensumar,11695,VMIP3S0,11695,"Aptent-CA.eaf"
Hearing,14534,sentir,14534,VMN0000,14534,"Aptent-CA.eaf"
RadiatingSound,15168,xiulet,15168,NCMS000,15168,"Aptent-CA.eaf"
Walking,15485,córrer,15485,VMIP3S0,15485,"Aptent-CA.eaf"
-,16753,amo,16753,NCMP000,16753,"Aptent-CA.eaf"
FilmLanguage,17387,sobreimprimir,17387,VMP00SM,17387,"Aptent-CA.eaf"
FilmLanguage,18021,fons,18021,NCMN000,18021,"Aptent-CA.eaf"
A-ColorAttribute,18338,blanc,18338,AQ0MS0,18338,"Aptent-CA.eaf"
Process,20336,passar,20336,VMIP3S0,20336,"Aptent-CA.eaf"
Location,22325,costat,22325,NCMS000,22325,"Aptent-CA.eaf"
Location,23060,platja,23060,NCFS000,23060,"Aptent-CA.eaf"
